beds,baths,sqft,lot_size,year_built,property_type,city,postal_code,lat,lon,sale_date,price
2,3,1172,0,1976,Condo,London,N6A,42.989627,-81.229308,2022-09-03,219788
5,2,2071,1815,2013,Townhouse,Burlington,L7R,43.338957,-79.791451,2024-07-07,872625
2,2,1036,0,1990,Condo,Waterloo,N2L,43.467745,-80.519179,2023-06-07,334928
2,2,1465,1873,2005,Townhouse,Mississauga,L5B,43.594716,-79.648835,2024-06-09,680758
4,2,2393,3121,1973,Semi-Detached,Hamilton,L8P,43.253661,-79.877052,2024-12-09,582132
3,3,1305,0,2022,Condo,Oakville,L6J,43.451934,-79.680309,2023-09-01,960742
2,2,2079,4748,2016,Semi-Detached,Mississauga,L5B,43.570799,-79.6518,2025-09-16,859232
2,1,2434,4232,2004,Detached,London,N6A,42.975631,-81.25091,2022-08-10,630540
2,2,1101,0,1996,Condo,Hamilton,L8P,43.227502,-79.869282,2023-08-23,393650
2,2,1714,3289,1996,Semi-Detached,Brampton,L6P,43.718652,-79.754786,2022-09-08,613990
3,1,1432,0,1968,Condo,Burlington,L7R,43.319094,-79.779147,2025-11-26,610487
1,3,1769,3811,2022,Semi-Detached,Hamilton,L8P,43.247576,-79.870592,2025-04-06,551962
2,1,2063,2767,2013,Semi-Detached,Ottawa,K1A,45.41805,-75.716488,2025-04-07,591113
4,3,2692,3809,2005,Detached,Ottawa,K1A,45.415558,-75.711609,2025-11-12,848565
3,1,2258,4502,1990,Detached,London,N6A,42.9659,-81.233148,2023-10-21,554390
1,2,1098,0,1965,Condo,Brampton,L6P,43.726342,-79.769173,2023-11-07,500828
4,3,2404,1506,1980,Semi-Detached,Waterloo,N2L,43.463301,-80.516655,2024-12-17,552770
1,2,1481,2498,1989,Detached,Toronto,M5V,43.628329,-79.379366,2025-05-28,935949
3,3,1130,0,1994,Condo,London,N6A,42.976115,-81.22931,2025-08-20,292210
4,2,2686,4302,2011,Detached,Brampton,L6P,43.720769,-79.748407,2024-12-19,1112314
3,1,2024,2072,1986,Townhouse,Mississauga,L5B,43.570832,-79.630573,2024-01-14,649653
4,2,2163,4657,1994,Semi-Detached,Waterloo,N2L,43.444661,-80.509481,2023-01-31,482511
4,1,2375,3296,1970,Semi-Detached,Waterloo,N2L,43.467075,-80.515935,2024-04-08,662312
3,3,2495,4087,2010,Detached,Toronto,M5V,43.62522,-79.391479,2024-06-08,1732739
3,1,1400,0,2005,Condo,Ottawa,K1A,45.421387,-75.703922,2024-12-27,448987
2,2,1553,2357,2009,Townhouse,Burlington,L7R,43.339076,-79.814201,2022-09-18,892801
3,4,1230,0,1998,Condo,Brampton,L6P,43.73832,-79.779422,2025-02-09,511599
4,3,1497,0,1981,Condo,Mississauga,L5B,43.588557,-79.639828,2023-11-22,462402
4,4,1884,1703,2007,Townhouse,Waterloo,N2L,43.466736,-80.515054,2022-11-01,699931
3,2,1864,834,2020,Townhouse,Burlington,L7R,43.322758,-79.801471,2022-03-22,1192168
2,3,2166,3477,1965,Detached,Toronto,M5V,43.657826,-79.394286,2023-05-28,732272
3,2,2356,3843,1993,Detached,Mississauga,L5B,43.601149,-79.637915,2023-02-21,1028879
3,3,1285,0,1970,Condo,Mississauga,L5B,43.587111,-79.649621,2024-04-02,506834
2,2,2230,4321,2009,Semi-Detached,Oakville,L6J,43.462312,-79.67648,2024-12-15,1345349
3,2,1105,0,1966,Condo,Toronto,M5V,43.624169,-79.386649,2024-03-29,556506
3,2,2035,2836,1999,Detached,Hamilton,L8P,43.248591,-79.87898,2025-09-04,805736
2,3,1096,0,1973,Condo,Brampton,L6P,43.72858,-79.754648,2025-11-18,418126
4,2,1345,0,1979,Condo,Burlington,L7R,43.315969,-79.811677,2025-12-24,482985
2,2,1845,3468,1990,Semi-Detached,Hamilton,L8P,43.248127,-79.868927,2023-04-07,353841
4,1,2294,2190,2002,Townhouse,Mississauga,L5B,43.587004,-79.654324,2025-02-27,771388
3,2,2454,3483,2014,Semi-Detached,Mississauga,L5B,43.582007,-79.644761,2025-12-12,890666
4,1,2628,2560,1973,Detached,Waterloo,N2L,43.463106,-80.515557,2023-09-27,730046
3,2,1367,0,1973,Condo,Waterloo,N2L,43.466314,-80.508155,2024-12-06,458743
4,3,2534,4134,1992,Detached,Mississauga,L5B,43.58268,-79.633879,2022-06-15,827461
1,3,1484,2526,1986,Detached,Ottawa,K1A,45.419966,-75.692699,2023-05-03,433680
3,1,1633,3437,2021,Semi-Detached,Brampton,L6P,43.719281,-79.750562,2023-08-24,915968
1,1,1075,0,2014,Condo,Toronto,M5V,43.649488,-79.394357,2025-06-10,680752
2,2,2238,4031,2020,Detached,London,N6A,43.002159,-81.227755,2024-01-17,508473
5,2,2521,2815,2013,Semi-Detached,Toronto,M5V,43.645306,-79.392492,2024-11-28,1310330
3,2,2507,3477,1971,Semi-Detached,Ottawa,K1A,45.441233,-75.699343,2022-10-23,422553
3,2,1684,2795,2015,Townhouse,Mississauga,L5B,43.598128,-79.621173,2024-02-26,634510
1,2,1893,2708,2010,Detached,Toronto,M5V,43.641622,-79.391459,2022-01-13,1146660
2,2,1231,1820,1985,Townhouse,Mississauga,L5B,43.58416,-79.639708,2022-02-06,452727
2,2,1934,3097,2017,Semi-Detached,London,N6A,42.990642,-81.243299,2024-02-29,522275
3,2,2165,3067,2001,Detached,Waterloo,N2L,43.47312,-80.516238,2022-05-31,916912
4,2,2051,1196,1990,Townhouse,Ottawa,K1A,45.428017,-75.691789,2022-07-27,624043
2,2,1616,2398,2008,Townhouse,Toronto,M5V,43.651819,-79.393531,2022-07-26,932724
3,2,1157,0,1978,Condo,Oakville,L6J,43.472247,-79.690542,2022-02-10,760065
3,2,1109,0,1974,Condo,Brampton,L6P,43.746632,-79.773202,2022-01-05,356658
4,2,2133,2204,2005,Townhouse,London,N6A,42.989915,-81.262621,2025-08-17,418766
3,1,2607,4833,2022,Semi-Detached,Oakville,L6J,43.464421,-79.685669,2023-08-06,1988508
2,2,1961,2876,2005,Detached,Mississauga,L5B,43.587822,-79.663371,2024-03-02,671168
5,3,2851,2147,1969,Detached,Ottawa,K1A,45.422017,-75.712811,2023-08-18,569799
4,1,2301,3809,1986,Semi-Detached,Ottawa,K1A,45.436281,-75.682105,2024-10-01,572618
1,3,1737,3996,1970,Semi-Detached,Hamilton,L8P,43.263214,-79.885428,2022-06-22,449992
5,2,2869,3642,2006,Semi-Detached,Brampton,L6P,43.719263,-79.764762,2024-07-30,1136388
2,2,1382,1738,2016,Townhouse,London,N6A,42.980696,-81.259376,2025-02-13,528703
1,1,914,0,1982,Condo,Brampton,L6P,43.724916,-79.758145,2023-03-24,427181
4,2,2195,1929,1985,Townhouse,Mississauga,L5B,43.603421,-79.651697,2023-05-06,727921
4,3,1458,0,2008,Condo,Hamilton,L8P,43.251003,-79.872952,2024-09-30,486743
4,3,1372,0,2007,Condo,Brampton,L6P,43.742062,-79.773045,2025-05-20,633340
1,2,1724,3446,1976,Detached,Burlington,L7R,43.32595,-79.797842,2022-12-22,454186
4,3,1246,0,2022,Condo,Hamilton,L8P,43.260603,-79.862589,2025-07-01,590695
3,1,2432,2755,1992,Semi-Detached,Brampton,L6P,43.715557,-79.762602,2022-01-21,721272
2,2,1525,1493,1995,Townhouse,Mississauga,L5B,43.600188,-79.63323,2022-10-23,776212
3,4,1548,1314,1980,Townhouse,Ottawa,K1A,45.420535,-75.686793,2023-06-07,579475
3,1,2181,3491,2013,Semi-Detached,Oakville,L6J,43.466033,-79.706617,2022-10-23,1181566
4,1,2580,4631,2001,Semi-Detached,Waterloo,N2L,43.473009,-80.524673,2025-06-08,798590
3,2,1244,0,1978,Condo,London,N6A,42.974622,-81.249797,2022-08-10,336300
4,2,2566,2270,2004,Detached,Waterloo,N2L,43.47423,-80.499055,2024-10-26,709587
2,2,2178,2323,2021,Detached,Ottawa,K1A,45.430022,-75.706334,2024-11-20,917046
3,3,2114,3292,1990,Detached,Hamilton,L8P,43.255103,-79.849148,2025-05-02,473592
2,1,2015,3953,1998,Detached,Oakville,L6J,43.472661,-79.69406,2023-02-24,846135
4,2,1451,0,2007,Condo,Oakville,L6J,43.457176,-79.698797,2024-01-19,943917
3,4,1840,1633,2022,Townhouse,Mississauga,L5B,43.591975,-79.65918,2022-06-17,877483
4,3,1947,2109,1984,Townhouse,Mississauga,L5B,43.578385,-79.657073,2022-01-19,776750
3,2,1815,2045,1970,Townhouse,London,N6A,42.989622,-81.2433,2022-06-29,312753
3,1,2620,3692,2021,Semi-Detached,Brampton,L6P,43.710856,-79.739182,2023-05-14,1041604
3,3,1851,3495,1989,Detached,Hamilton,L8P,43.273238,-79.870221,2024-02-11,490851
2,2,1264,0,2005,Condo,Mississauga,L5B,43.587417,-79.654911,2025-10-17,533459
2,1,1163,0,2015,Condo,Ottawa,K1A,45.426678,-75.69424,2023-07-27,653169
4,2,2343,3287,1984,Detached,Mississauga,L5B,43.592329,-79.649014,2023-05-13,793373
5,1,2518,2397,1984,Townhouse,Brampton,L6P,43.728076,-79.770781,2024-02-13,718808
3,2,2329,2441,1982,Detached,Burlington,L7R,43.345561,-79.79761,2022-07-02,514340
4,2,1745,1416,2006,Townhouse,Oakville,L6J,43.4558,-79.684035,2024-01-09,1406807
3,3,1927,2290,2008,Townhouse,Hamilton,L8P,43.268577,-79.881388,2025-05-23,655694
1,2,2107,2529,2013,Detached,Mississauga,L5B,43.580738,-79.648272,2025-07-10,906573
4,2,2008,1853,1978,Townhouse,Brampton,L6P,43.72035,-79.754014,2024-08-10,653360
3,3,2031,3374,1992,Semi-Detached,Waterloo,N2L,43.4814,-80.533862,2025-12-29,696969
5,1,1397,0,1972,Condo,London,N6A,42.979712,-81.254398,2025-03-14,378773
2,2,1953,2790,1966,Semi-Detached,Burlington,L7R,43.326821,-79.78828,2025-12-22,550834
5,1,2730,5480,2013,Detached,Hamilton,L8P,43.235769,-79.86215,2024-09-10,1020218
2,2,1970,4936,1977,Semi-Detached,Oakville,L6J,43.48368,-79.69619,2024-08-26,784007
3,3,2443,2900,1994,Semi-Detached,Brampton,L6P,43.741731,-79.764429,2022-12-04,969080
3,2,1966,1483,1997,Townhouse,Waterloo,N2L,43.455407,-80.526959,2022-11-13,536851
5,2,2055,2681,2007,Townhouse,Toronto,M5V,43.630427,-79.368007,2024-08-02,1659499
2,3,1146,0,1967,Condo,Ottawa,K1A,45.434925,-75.691631,2022-09-13,351245
5,2,2784,3613,2020,Semi-Detached,Burlington,L7R,43.330223,-79.797949,2024-01-14,1015727
4,3,2098,1697,2005,Townhouse,Burlington,L7R,43.332679,-79.811732,2024-12-23,708429
4,2,1964,2125,1966,Townhouse,Burlington,L7R,43.308752,-79.793747,2024-11-09,588989
4,2,1330,0,1966,Condo,Hamilton,L8P,43.274515,-79.868716,2022-02-07,407789
1,3,1662,3906,1967,Semi-Detached,Oakville,L6J,43.466711,-79.69726,2025-08-21,644273
2,1,2051,3194,1983,Detached,Hamilton,L8P,43.252126,-79.858075,2023-07-15,506273
1,2,764,0,2000,Condo,Hamilton,L8P,43.248523,-79.862744,2023-06-06,384004
5,2,2542,3791,1995,Detached,London,N6A,42.993698,-81.247493,2023-10-03,636273
4,2,2398,4014,2009,Detached,Mississauga,L5B,43.592994,-79.641812,2025-06-19,1189955
3,2,2048,3564,2021,Detached,Ottawa,K1A,45.433017,-75.688824,2023-07-18,1191518
3,2,2060,2703,2004,Detached,Brampton,L6P,43.718008,-79.768547,2025-04-09,899052
2,2,1437,1442,1981,Townhouse,Mississauga,L5B,43.578677,-79.633785,2022-01-20,388664
3,3,1070,0,1993,Condo,Oakville,L6J,43.45289,-79.669462,2022-05-15,928837
2,2,1240,0,1966,Condo,Toronto,M5V,43.641852,-79.391861,2022-10-29,734138
3,4,2109,2147,2017,Semi-Detached,Oakville,L6J,43.483888,-79.68269,2023-05-14,1269924
2,2,1100,0,1983,Condo,Burlington,L7R,43.317407,-79.79026,2022-05-13,476955
3,1,2290,3569,1989,Detached,Oakville,L6J,43.454307,-79.68487,2024-01-03,1205782
4,2,2173,3686,1979,Detached,Waterloo,N2L,43.47653,-80.524628,2024-11-10,765877
2,2,2558,3984,2002,Detached,Ottawa,K1A,45.421857,-75.689019,2022-07-22,795956
2,2,1817,1664,2006,Townhouse,Waterloo,N2L,43.471872,-80.516861,2023-04-21,642504
3,2,2063,2539,1977,Detached,Ottawa,K1A,45.428389,-75.700641,2022-07-27,647978
2,1,2023,2561,2012,Semi-Detached,Burlington,L7R,43.33015,-79.801212,2025-12-04,1021571
3,2,2101,3623,1982,Semi-Detached,Oakville,L6J,43.480978,-79.674479,2022-08-05,919614
2,2,2179,2611,1972,Detached,Brampton,L6P,43.71743,-79.738864,2022-09-26,546885
2,1,2040,3805,2013,Semi-Detached,London,N6A,43.007229,-81.247137,2022-01-01,572767
2,3,1502,2676,1986,Townhouse,Oakville,L6J,43.465326,-79.694315,2022-06-06,572882
3,2,1384,0,2003,Condo,Toronto,M5V,43.642005,-79.380002,2022-03-31,928212
3,2,1095,0,1976,Condo,Burlington,L7R,43.330186,-79.786699,2024-04-07,549965
2,2,1268,2265,1972,Townhouse,Brampton,L6P,43.732564,-79.766423,2022-07-02,456681
2,2,1407,1128,2021,Townhouse,Mississauga,L5B,43.576559,-79.629337,2025-12-03,1034516
3,3,2564,3229,2017,Detached,Ottawa,K1A,45.421063,-75.706114,2024-06-10,829020
5,2,2060,2184,1966,Townhouse,Hamilton,L8P,43.259273,-79.862407,2023-08-29,482812
4,3,2012,2226,1976,Townhouse,Burlington,L7R,43.32041,-79.802554,2022-10-20,757605
3,2,2491,2596,1992,Semi-Detached,Hamilton,L8P,43.250344,-79.870111,2024-09-03,412022
3,2,1255,0,1986,Condo,Toronto,M5V,43.653232,-79.381576,2025-05-01,704322
5,2,2135,1755,2000,Townhouse,Ottawa,K1A,45.423435,-75.690969,2024-09-14,756310
4,2,2796,2400,2000,Detached,Oakville,L6J,43.459217,-79.673254,2023-06-30,1702713
3,2,1179,0,1991,Condo,Burlington,L7R,43.32847,-79.793226,2022-11-06,423505
4,2,1966,2439,2016,Townhouse,Toronto,M5V,43.65069,-79.397019,2022-09-16,1415224
4,2,1451,0,1974,Condo,Toronto,M5V,43.626756,-79.385326,2024-03-12,591489
3,1,1992,2096,1974,Townhouse,London,N6A,42.97825,-81.253047,2022-01-19,282542
4,2,2126,3766,1980,Detached,London,N6A,42.990298,-81.236815,2023-12-30,360391
2,2,1535,2174,2006,Townhouse,Toronto,M5V,43.62751,-79.391751,2025-03-26,1022402
1,2,1100,0,1989,Condo,Brampton,L6P,43.729602,-79.772641,2023-08-29,458417
1,3,1778,4009,1969,Detached,London,N6A,42.981545,-81.228713,2022-02-07,299735
1,1,796,0,1986,Condo,Mississauga,L5B,43.601655,-79.645283,2023-05-09,448682
2,2,2052,3248,2018,Semi-Detached,Burlington,L7R,43.324717,-79.788151,2024-10-31,761645
3,2,2537,3854,2009,Semi-Detached,Mississauga,L5B,43.581112,-79.631686,2023-09-06,702475
2,2,1784,4030,2007,Detached,Waterloo,N2L,43.446645,-80.514775,2023-02-02,588679
2,1,2073,3235,1985,Detached,Burlington,L7R,43.327032,-79.793219,2024-06-26,688909
4,1,1853,2362,2003,Townhouse,Brampton,L6P,43.748162,-79.775862,2025-02-02,769475
1,2,913,0,1981,Condo,Ottawa,K1A,45.416166,-75.683157,2025-12-28,352654
3,4,1678,1914,1999,Townhouse,Waterloo,N2L,43.464776,-80.528658,2022-10-08,593420
3,1,1965,2620,2000,Townhouse,Hamilton,L8P,43.227213,-79.870398,2022-03-01,669873
2,2,1636,3773,2010,Semi-Detached,Waterloo,N2L,43.46827,-80.533618,2022-02-04,538664
4,4,2081,2710,2010,Townhouse,Oakville,L6J,43.472312,-79.698383,2024-05-21,1206570
3,2,1324,0,1990,Condo,Mississauga,L5B,43.587696,-79.638036,2022-04-04,555540
3,2,2116,4560,1978,Semi-Detached,Burlington,L7R,43.325256,-79.799511,2023-06-19,832824
4,2,1697,1288,2001,Townhouse,Brampton,L6P,43.741625,-79.791508,2023-12-01,646840
5,3,2482,3340,1978,Detached,Waterloo,N2L,43.457303,-80.52177,2023-12-22,731586
3,2,1973,3901,2015,Semi-Detached,London,N6A,42.971891,-81.252867,2024-12-26,497719
2,1,1959,4043,2003,Semi-Detached,Mississauga,L5B,43.599061,-79.643614,2023-09-04,1017922
3,2,2012,3606,2011,Detached,Hamilton,L8P,43.244307,-79.87556,2022-07-06,915266
4,1,1095,0,2013,Condo,Brampton,L6P,43.755223,-79.745119,2023-10-06,719990
2,2,1520,2730,2010,Townhouse,Waterloo,N2L,43.457209,-80.512023,2024-11-28,449978
5,4,2977,4279,1999,Semi-Detached,Toronto,M5V,43.64943,-79.378183,2023-03-20,1355028
3,3,1134,0,1979,Condo,Ottawa,K1A,45.407872,-75.688368,2024-05-30,390376
2,2,2342,3464,2003,Detached,Hamilton,L8P,43.23936,-79.872587,2025-06-09,664621
4,3,1408,0,1994,Condo,Waterloo,N2L,43.448194,-80.508779,2022-11-10,493485
4,1,1422,0,2010,Condo,Oakville,L6J,43.45939,-79.690563,2022-07-23,1342194
5,3,1982,1880,1978,Townhouse,Brampton,L6P,43.735912,-79.760622,2024-07-29,802019
3,2,1067,0,1973,Condo,Waterloo,N2L,43.454735,-80.530302,2025-11-30,327506
2,2,2120,2660,1978,Detached,Brampton,L6P,43.733835,-79.766599,2023-01-24,446760
3,2,2147,4325,2000,Detached,Mississauga,L5B,43.592065,-79.660734,2023-01-13,763928
2,1,2072,3267,2017,Semi-Detached,Brampton,L6P,43.732546,-79.747816,2023-03-04,615364
3,2,2342,4431,2015,Detached,London,N6A,42.981669,-81.23661,2022-09-03,631668
3,2,2203,4534,2021,Detached,Ottawa,K1A,45.415191,-75.708372,2022-10-07,862177
5,4,1676,0,2013,Condo,London,N6A,42.983414,-81.232224,2025-07-26,429619
2,2,853,0,2019,Condo,Toronto,M5V,43.635576,-79.403335,2023-05-22,986536
1,1,1437,1413,2008,Townhouse,Burlington,L7R,43.329235,-79.798133,2024-06-24,810718
2,2,1024,0,1993,Condo,Hamilton,L8P,43.240039,-79.869724,2022-07-25,509572
1,3,830,0,2019,Condo,Mississauga,L5B,43.581825,-79.647009,2024-08-01,659501
2,2,1865,2468,2006,Semi-Detached,Ottawa,K1A,45.420253,-75.683839,2022-01-25,539643
3,1,2324,2702,2018,Semi-Detached,Oakville,L6J,43.466314,-79.679632,2025-12-01,1163480
4,1,1980,1964,2017,Townhouse,Ottawa,K1A,45.414893,-75.715209,2024-04-26,653298
3,1,1860,2079,2001,Townhouse,Mississauga,L5B,43.577798,-79.631999,2024-11-11,529964
3,3,1090,0,2006,Condo,Ottawa,K1A,45.445687,-75.69155,2025-08-24,659867
3,2,1268,0,1966,Condo,Ottawa,K1A,45.415414,-75.687753,2022-07-02,479116
4,2,2477,1810,2001,Semi-Detached,Mississauga,L5B,43.582435,-79.655255,2024-10-28,1001976
2,3,1975,4008,2022,Semi-Detached,Ottawa,K1A,45.406135,-75.693858,2025-07-19,546854
3,1,2172,3401,1983,Detached,Ottawa,K1A,45.42869,-75.69917,2023-08-04,577644
3,2,1179,0,2021,Condo,Brampton,L6P,43.711724,-79.773107,2025-11-14,596999
3,1,1948,1891,2018,Townhouse,Toronto,M5V,43.656754,-79.400296,2024-04-16,1513474
5,1,2731,3560,1972,Semi-Detached,Ottawa,K1A,45.442939,-75.68403,2022-04-14,885229
3,1,2402,3397,1985,Detached,Waterloo,N2L,43.484938,-80.521356,2023-12-16,639177
4,2,2528,3245,1965,Detached,Ottawa,K1A,45.424467,-75.683378,2024-05-19,477600
2,2,1170,0,1994,Condo,Toronto,M5V,43.654241,-79.386772,2025-08-13,578557
2,2,1495,2483,1983,Townhouse,Waterloo,N2L,43.475196,-80.527757,2022-08-16,586149
3,2,2490,3773,1967,Semi-Detached,Ottawa,K1A,45.418727,-75.710755,2022-11-10,486091
3,1,1502,0,1990,Condo,London,N6A,42.97995,-81.258239,2025-05-27,271225
5,2,2334,4608,2022,Detached,Burlington,L7R,43.33182,-79.777618,2024-02-24,1131762
2,3,1215,0,2007,Condo,Oakville,L6J,43.457114,-79.688662,2024-05-04,1069585
3,3,1946,2860,1999,Townhouse,Toronto,M5V,43.641344,-79.39719,2023-08-15,835516
3,3,1907,1676,2010,Townhouse,Mississauga,L5B,43.588285,-79.633494,2023-02-25,690663
2,2,1610,2227,2005,Townhouse,London,N6A,42.967824,-81.241538,2025-08-31,568314
2,2,1353,0,2011,Condo,London,N6A,42.971978,-81.253551,2022-12-26,487544
3,3,1924,2527,2017,Townhouse,Ottawa,K1A,45.421322,-75.690875,2024-03-15,707270
4,2,2714,4101,1984,Semi-Detached,Toronto,M5V,43.637087,-79.393565,2024-10-27,1187008
3,2,2385,3462,2019,Detached,Toronto,M5V,43.659796,-79.390781,2024-01-28,1042537
2,3,1767,2538,2020,Townhouse,Toronto,M5V,43.637265,-79.396607,2022-06-03,1232206
3,2,2044,2383,1985,Townhouse,Ottawa,K1A,45.432811,-75.69807,2022-11-28,662230
3,2,1622,1806,1991,Townhouse,Burlington,L7R,43.343197,-79.809555,2025-11-17,629011
3,1,1267,0,2015,Condo,Mississauga,L5B,43.610912,-79.641196,2025-05-19,669552
5,1,2185,1630,1982,Townhouse,Brampton,L6P,43.729654,-79.77556,2024-01-24,429121
5,1,2323,1828,1969,Townhouse,Burlington,L7R,43.315714,-79.792527,2023-03-30,900961
5,1,2265,1227,1983,Townhouse,London,N6A,42.993986,-81.240273,2022-11-06,526581
4,2,2688,4530,1985,Detached,Mississauga,L5B,43.590498,-79.664943,2022-02-04,700392
3,1,2005,2489,1992,Semi-Detached,Toronto,M5V,43.631055,-79.379743,2023-08-17,796522
4,1,1903,2079,1985,Townhouse,London,N6A,42.990609,-81.248896,2023-03-07,414790
2,1,1671,2015,2010,Townhouse,London,N6A,43.002936,-81.239579,2024-03-17,627384
4,3,2174,1751,1984,Townhouse,Ottawa,K1A,45.419906,-75.697729,2023-02-24,453772
2,3,1089,0,2005,Condo,Ottawa,K1A,45.420778,-75.708035,2025-11-01,645032
5,1,2377,4210,1973,Detached,Mississauga,L5B,43.585338,-79.631557,2023-08-16,574894
3,3,2334,2729,1973,Detached,Brampton,L6P,43.747802,-79.776003,2025-01-16,739413
5,2,2693,5689,1967,Semi-Detached,Toronto,M5V,43.639251,-79.384791,2022-10-10,1069737
2,3,1211,0,1998,Condo,Ottawa,K1A,45.423968,-75.700143,2022-03-05,487477
4,4,2127,3963,2006,Detached,Mississauga,L5B,43.588682,-79.643262,2025-12-19,893296
2,3,1425,2123,1965,Townhouse,Oakville,L6J,43.47205,-79.695523,2024-05-25,594383
4,3,1445,0,2011,Condo,Hamilton,L8P,43.249655,-79.871959,2022-02-19,652621
2,3,1736,3750,1965,Semi-Detached,Ottawa,K1A,45.426551,-75.709554,2025-10-22,433136
3,2,2300,2955,1992,Semi-Detached,Toronto,M5V,43.637906,-79.385442,2022-04-04,943907
2,3,892,0,2011,Condo,Ottawa,K1A,45.407461,-75.693267,2022-12-26,709316
3,2,1543,2143,1967,Townhouse,Oakville,L6J,43.475623,-79.695527,2023-03-26,978820
3,2,1761,2150,2012,Townhouse,Oakville,L6J,43.472348,-79.704991,2024-05-15,975470
3,1,1113,0,2010,Condo,London,N6A,42.983725,-81.237439,2022-01-13,388938
1,2,959,0,1984,Condo,Mississauga,L5B,43.578925,-79.639617,2024-05-30,469074
1,2,818,0,1969,Condo,Mississauga,L5B,43.599295,-79.631814,2023-11-22,519805
5,1,3354,2894,2005,Detached,Waterloo,N2L,43.467128,-80.521366,2023-09-12,878544
3,3,1867,2108,2007,Townhouse,Brampton,L6P,43.723947,-79.753027,2025-09-29,629135
3,2,1775,2364,1965,Townhouse,Brampton,L6P,43.70227,-79.766617,2023-07-29,484999
3,2,2149,3618,2018,Detached,Toronto,M5V,43.629221,-79.392116,2025-04-19,1291576
4,3,1136,0,1967,Condo,Ottawa,K1A,45.414358,-75.690767,2022-01-26,423969
4,2,2497,3525,1981,Detached,Burlington,L7R,43.325338,-79.794237,2025-01-15,828114
4,2,1545,0,2008,Condo,Brampton,L6P,43.732143,-79.780452,2023-03-09,510629
2,3,1123,0,2019,Condo,Oakville,L6J,43.464316,-79.686416,2022-06-16,1142645
5,4,1449,0,1967,Condo,Oakville,L6J,43.464999,-79.687908,2024-08-15,938918
5,2,2338,2217,2018,Townhouse,Waterloo,N2L,43.470877,-80.520952,2022-07-18,734246
3,3,2233,3825,1978,Semi-Detached,Ottawa,K1A,45.440525,-75.702865,2023-07-12,567454
4,2,2992,3345,1998,Semi-Detached,Toronto,M5V,43.641206,-79.385184,2022-03-03,1068567
3,2,2337,5046,1983,Detached,Ottawa,K1A,45.425109,-75.712283,2022-10-20,523434
2,3,1159,0,2010,Condo,Oakville,L6J,43.487615,-79.696908,2022-12-02,1120712
2,3,1607,1950,1967,Townhouse,Oakville,L6J,43.45873,-79.708327,2024-08-12,823460
1,1,1786,3364,1992,Semi-Detached,Hamilton,L8P,43.250636,-79.867609,2022-06-27,492677
5,1,2195,1615,2011,Townhouse,Hamilton,L8P,43.23951,-79.86117,2023-12-15,873454
5,2,2693,3643,1987,Detached,Oakville,L6J,43.459409,-79.690447,2022-10-25,1201993
3,2,2319,3676,1992,Semi-Detached,Brampton,L6P,43.725465,-79.737984,2023-09-13,588481
2,1,2014,3618,1969,Semi-Detached,Toronto,M5V,43.651819,-79.391094,2023-05-05,801580
4,2,2290,4527,2018,Detached,Hamilton,L8P,43.2769,-79.869898,2022-02-03,683029
4,2,1840,2240,2005,Townhouse,Brampton,L6P,43.730186,-79.757939,2024-12-23,731723
1,1,1275,2597,2016,Townhouse,Brampton,L6P,43.726845,-79.766094,2024-10-02,916754
2,2,1916,4089,2017,Semi-Detached,Toronto,M5V,43.638114,-79.380969,2022-12-10,1488594
4,1,2543,2858,2021,Detached,Ottawa,K1A,45.417552,-75.69198,2023-05-30,661607
3,2,1874,2740,1982,Townhouse,Toronto,M5V,43.627372,-79.39032,2023-06-26,890339
2,2,1504,2340,1988,Townhouse,London,N6A,42.992768,-81.252792,2024-12-13,429437
3,1,1864,1616,1969,Townhouse,Mississauga,L5B,43.577833,-79.659653,2024-09-05,661964
3,1,1304,0,1973,Condo,Brampton,L6P,43.725346,-79.752853,2025-01-23,394199
2,1,1663,1737,1988,Townhouse,Hamilton,L8P,43.238985,-79.884577,2023-07-06,483558
1,3,2079,2687,2000,Detached,Toronto,M5V,43.650582,-79.381364,2025-08-06,1318598
4,3,2414,3287,1965,Semi-Detached,London,N6A,42.989724,-81.228075,2024-03-26,291836
4,1,2539,3924,2015,Semi-Detached,Hamilton,L8P,43.241961,-79.870631,2024-02-27,797263
